"ID","DESCRIPTION","REACTION","GPR","REVERSIBLE","LOWER.BOUND","UPPER.BOUND","OBJECTIVE"
"RETH","retinyl ester hydrolase","h2o[c] + retfa[c]  => h[c] + Rtotal2[c] + retinol[c] ","(8228.1)",0,0,1000,0
"RETH1","retinyl ester hydrolase (9-cis)","h2o[c] + 9_cis_retfa[c]  => h[c] + Rtotal2[c] + retinol_9_cis[c] ","",0,0,1000,0
"RETH1e","retinyl ester hydrolase (9-cis), extracellular","h2o[e] + 9_cis_retfa[e]  => h[e] + retinol_9_cis[e] + Rtotal2[e] ","",0,0,1000,0
"RETH2","retinyl ester hydrolase (11-cis)","h2o[c] + 11_cis_retfa[c]  => h[c] + Rtotal2[c] + retinol_cis_11[c] ","",0,0,1000,0
"RETH2e","retinyl ester hydrolase (11-cis), extracellular","h2o[e] + 11_cis_retfa[e]  => h[e] + retinol_cis_11[e] + Rtotal2[e] ","",0,0,1000,0
"RETHe","retinyl ester hydrolase, extracellular","h2o[e] + retfa[e]  => h[e] + retinol[e] + Rtotal2[e] ","",0,0,1000,0
"RETI1","retinol isomerase (11-cis)","retinol[c]  <=> retinol_cis_11[c] ","",1,-1000,1000,0
"RETI2","retinol isomerase (9-cis)","retinol[c]  <=> retinol_9_cis[c] ","",1,-1000,1000,0
"RETI3","retinol isomerase (13-cis)","retinol[c]  <=> retinol_cis_13[c] ","",1,-1000,1000,0
"RETNCOA","Retinoyl CoA formation","atp[c] + coa[c] + retn[c]  => amp[c] + ppi[c] + retncoa[c] ","",0,0,1000,0
"RETNGLCt","retinoyl glucuronide efflux","retnglc[c]  => retnglc[e] ","",0,0,1000,0
"RETNGLCt2","retinoyl glucuronide efflux (13-cis)","13_cis_retnglc[c]  => 13_cis_retnglc[e] ","",0,0,1000,0
"RETNGLCt2r","retinoyl glucuronide efflux (13-cis) from ER","13_cis_retnglc[r]  => 13_cis_retnglc[c] ","",0,0,1000,0
"RETNGLCtr","retinoyl glucuronide efflux from ER","retnglc[r]  => retnglc[c] ","",0,0,1000,0
"RETNt","retinoic acid transport","retn[c]  <=> retn[e] ","",1,-1000,1000,0
"RETNtr","retinoic acid transport in ER","retn[c]  => retn[r] ","",0,0,1000,0
"RETNtr2","retinoic acid transport in ER (13-cis)","13_cis_retn[c]  => 13_cis_retn[r] ","",0,0,1000,0
"RETt","Retinol transport via faciliated diffusion","retinol[e]  => retinol[c] ","(5950.1 and 64220.1) and (5947.1 or 5948.1)",0,0,1000,0
"RIBFLVt3","riboflavin transport (ATP dependent)","h2o[c] + atp[c] + ribflv[e]  => adp[c] + h[c] + pi[c] + ribflv[c] ","(113278.1) ",0,0,1000,0
"RIBt","ribose transport via diffusion","rib_D[e]  <=> rib_D[c] ","",1,-1000,1000,0
"RIBt2","ribose transport in via proton symporter","h[e] + rib_D[e]  => h[c] + rib_D[c] ","",0,0,1000,0
"RNDR1","ribonucleoside-diphosphate reductase (ADP)","adp[c] + trdrd[c]  => h2o[c] + dadp[c] + trdox[c] ","(6240.1 and 6241.1) or (50484.1)",0,0,1000,0
"RNDR2","ribonucleoside-diphosphate reductase (GDP)","gdp[c] + trdrd[c]  => h2o[c] + dgdp[c] + trdox[c] ","(6240.1 and 6241.1) or (50484.1)",0,0,1000,0
"RNDR3","ribonucleoside-diphosphate reductase (CDP)","cdp[c] + trdrd[c]  => h2o[c] + dcdp[c] + trdox[c] ","(6240.1 and 6241.1) or (50484.1)",0,0,1000,0
"RNDR4","ribonucleoside-diphosphate reductase (UDP)","udp[c] + trdrd[c]  => h2o[c] + dudp[c] + trdox[c] ","(6240.1 and 6241.1) or (50484.1)",0,0,1000,0
"RNMK","ribosylnicotinamide kinase","atp[c] + rnam[c]  => adp[c] + h[c] + nmn[c] ","(54981.1)",0,0,1000,0
"RPE","ribulose 5-phosphate 3-epimerase","ru5p_D[c]  <=> xu5p_D[c] ","(6120.1) or (6120.2)",1,-1000,1000,0
"RPI","ribose-5-phosphate isomerase","r5p[c]  <=> ru5p_D[c] ","22934.1",1,-1000,1000,0
"RTOT_2","R total flux 2 position","R2coa_hs[c] + R4coa_hs[c]  => 2 Rtotal2coa[c] ","",0,0,0,0
"RTOT_3","R total flux 3 position","R1coa_hs[c] + R2coa_hs[c]  => 2 Rtotal3coa[c] ","",0,0,0,0
"RTOT1","R total flux","R1coa_hs[c]  => Rtotalcoa[c] ","",0,0,0,0
"RTOT2","R total flux","R2coa_hs[c]  => Rtotalcoa[c] ","",0,0,0,0
"RTOT3","R total flux","R3coa_hs[c]  => Rtotalcoa[c] ","",0,0,0,0
"RTOT4","R total flux","R4coa_hs[c]  => Rtotalcoa[c] ","",0,0,0,0
"RTOT5","R total flux","R5coa_hs[c]  => Rtotalcoa[c] ","",0,0,0,0
"RTOT6","R total flux","R6coa_hs[c]  => Rtotalcoa[c] ","",0,0,0,0
"RTOTAL2CRNCPT1","carnitine fatty-acyl transferase","crn[c] + Rtotal2coa[c]  => coa[c] + Rtotal2crn[c] ","(1375.1) or (1375.4) or (1375.3) or (1374.1) or (126129.1) or (1375.2)",0,0,1000,0
"RTOTAL2CRNCPT2","R group transport into the mitochondria","coa[m] + Rtotal2crn[m]  => crn[m] + Rtotal2coa[m] ","(1376.1)",0,0,1000,0
"RTOTAL2CRNt","R group transport into the mitochondria","Rtotal2crn[c]  => Rtotal2crn[m] ","(788.1)",0,0,1000,0
"RTOTAL2t","RTOTAL2 transport","Rtotal2[e]  <=> Rtotal2[c] ","",1,-1000,1000,0
"RTOTAL3CRNCPT1","carnitine fatty-acyl transferase","crn[c] + Rtotal3coa[c]  => coa[c] + Rtotal3crn[c] ","(1375.1) or (1375.4) or (1375.1) or (1374.1) or (126129.1) or (1375.2)",0,0,1000,0
"RTOTAL3CRNCPT2","R group transport into the mitochondria","coa[m] + Rtotal3crn[m]  => crn[m] + Rtotal3coa[m] ","(1376.1)",0,0,1000,0
"RTOTAL3CRNt","R group transport into the mitochondria","Rtotal3crn[c]  => Rtotal3crn[m] ","(788.1)",0,0,1000,0
"RTOTAL3t","RTOTAL3 transport","Rtotal3[e]  <=> Rtotal3[c] ","",1,-1000,1000,0
"RTOTALCRNCPT1","carnitine fatty-acyl transferase","crn[c] + Rtotalcoa[c]  => coa[c] + Rtotalcrn[c] ","(1375.1) or (1375.4) or (1375.3) or (1374.1) or (126129.1) or (1375.2)",0,0,1000,0
"RTOTALCRNCPT2","R group transport into the mitochondria","coa[m] + Rtotalcrn[m]  => crn[m] + Rtotalcoa[m] ","(1376.1)",0,0,1000,0
"RTOTALCRNt","R group transport into the mitochondria","Rtotalcrn[c]  => Rtotalcrn[m] ","(788.1)",0,0,1000,0
"RTOTALt","RTOTAL transport","Rtotal[e]  <=> Rtotal[c] ","",1,-1000,1000,0
"Rtotaltl","fatty acid intracellular transport","Rtotal[c]  <=> Rtotal[l] ","",1,-1000,1000,0
"Rtotaltp","fatty acid intracellular transport","Rtotal[c]  <=> Rtotal[x] ","",1,-1000,1000,0
"S23T2g","beta-galactoside alpha-2,3-sialyltransferase (core 2)","core2[g] + cmpacna[g]  => h[g] + cmp[g] + ksii_core2_pre1[g] ","(6484.1) or (6482.1) or (6483.1) or (6482.2)",0,0,1000,0
"S23T3g","beta-galactoside alpha-2,3-sialyltransferase (complex N-glycan)","cmpacna[g] + l2fn2m2masn[g]  => h[g] + ksi_pre1[g] + cmp[g] ","(6487.4) or (6487.9) or (6487.11) or (6487.6) or (6487.7) or (6487.10) or (6487.5) or (6487.1) or (6487.2) or (6487.8) or (6487.3)",0,0,1000,0
"S23T4g","beta-galactoside alpha-2,3-sialyltransferase","cmpacna[g] + ksii_core4_pre1[g]  => h[g] + ksii_core4_pre2[g] + cmp[g] ","(6484.1) or (6482.1) or (6483.1) or (6482.2)",0,0,1000,0
"S23Tg","beta-galactoside alpha-2,3-sialyltransferase (T antigen)","T_antigen[g] + cmpacna[g]  => h[g] + cmp[g] + sT_antigen[g] ","(6482.1) or (6482.2)",0,0,1000,0
"S26Tg","beta-galactoside alpha-2,6-sialyltransferase","2 cmpacna[g] + l2fn2m2masn[g]  => 2 h[g] + 2 cmp[g] + s2l2fn2m2masn[g] ","(6480.1) or (6480.3) or (6480.2)",0,0,1000,0
"S2L2FN2M2MASNt","s2l2fn2m2masn transport, Golgi to extracellular","s2l2fn2m2masn[g]  => s2l2fn2m2masn[e] ","",0,0,1000,0
"S2L2FN2M2MASNtly","s2l2fn2m2masn transport, extracellular to lysosome","s2l2fn2m2masn[e]  => s2l2fn2m2masn[l] ","",0,0,1000,0
"S2L2N2M2MASNtly","s2l2n2m2masn transport, extracellular to lysosome","s2l2n2m2masn[e]  => s2l2n2m2masn[l] ","",0,0,1000,0
"S2T1g","chondroitin 2-sulfotransferase, Golgi","paps[g] + cs_c_d_e_pre1[g]  => h[g] + pap[g] + cs_d_pre2[g] ","(10090.1)",0,0,1000,0
"S2T2g","chondroitin 2-sulfotransferase, Golgi","paps[g] + cs_d_pre5[g]  => h[g] + cspg_d[g] + pap[g] ","(10090.1)",0,0,1000,0
"S2T3g","uronyl 2-sulfotransferase, Golgi","paps[g] + cs_b_pre5[g]  => h[g] + cspg_b[g] + pap[g] ","(10090.1)",0,0,1000,0
"S2T4g","uronyl 2-sulfotransferase, Golgi","2 paps[g] + hs_pre11[g]  => 2 h[g] + 2 pap[g] + hs_pre12[g] ","(9653.1)",0,0,1000,0
"S2TASE1ly","iduronate-2-sulfatase, lysosomal","h2o[l] + hs_deg15[l]  => h[l] + so4[l] + hs_deg16[l] ","(3423.1) or (3423.2)",0,0,1000,0
"S2TASE2ly","iduronate-2-sulfatase, lysosomal","h2o[l] + hs_deg21[l]  => h[l] + so4[l] + hs_deg22[l] ","(3423.1) or (3423.2)",0,0,1000,0
"S2TASE3ly","iduronate-2-sulfatase, lysosomal","h2o[l] + cs_b_deg2[l]  => h[l] + so4[l] + cs_b_deg3[l] ","(3423.2) or (3423.1)",0,0,1000,0
"S2TASE4ly","glucuronate-2-sulfatase, lysosomal","h2o[l] + cs_d_deg2[l]  => h[l] + so4[l] + cs_d_deg3[l] ","",0,0,1000,0
"S2TASE5ly","glucuronate-2-sulfatase, lysosomal","h2o[l] + cs_d_deg6[l]  => h[l] + so4[l] + cs_c_deg5[l] ","",0,0,1000,0
"S3T1g","heparin-glucosamine 3-O-sulfotransferase","paps[g] + hs_pre13[g]  => h[g] + pap[g] + hs_pre14[g] ","(9957.1) or (9951.1) or (222537.1)",0,0,1000,0
"S3T2g","heparin-glucosamine 3-O-sulfotransferase","paps[g] + hs_pre14[g]  => h[g] + pap[g] + hs_pre15[g] ","(9956.1) or (9951.1) or (222537.1)",0,0,1000,0
"S3T3g","heparin-glucosamine 3-O-sulfotransferase","paps[g] + hs_pre15[g]  => h[g] + pap[g] + hspg[g] ","(9951.1) or (9955.1) or (9953.1) or (64711.1)",0,0,1000,0
"S3TASE1ly","N-acetylglucosamine-3-sulfatase, lysosomal","h2o[l] + hs_deg10[l]  <=> h[l] + so4[l] + hs_deg11[l] ","",1,-1000,1000,0
"S3TASE2ly","N-acetylglucosamine-3-sulfatase, lysosomal","h2o[l] + hs_deg17[l]  <=> h[l] + so4[l] + hs_deg18[l] ","",1,-1000,1000,0
"S3TASE3ly","N-acetylglucosamine-3-sulfatase, lysosomal","h2o[l] + hs_deg23[l]  <=> h[l] + so4[l] + hs_deg24[l] ","",1,-1000,1000,0
"S4T1g","chondroitin 4-sulfotransferase, Golgi apparatus","2 paps[g] + cs_pre[g]  => 2 h[g] + 2 pap[g] + cs_a_b_e_pre1[g] ","(113189.1) or (50515.1) or (166012.1) or (55501.1)",0,0,1000,0
"S4T2g","chondroitin 4-sulfotransferase, Golgi apparatus","paps[g] + cs_a_b_pre3[g]  => h[g] + cspg_a[g] + pap[g] ","(113189.1) or (50515.1) or (166012.1) or (55501.1)",0,0,1000,0
"S4T3g","chondroitin 4-sulfotransferase, Golgi apparatus","paps[g] + cs_e_pre4[g]  => h[g] + pap[g] + cs_e_pre5a[g] ","(113189.1) or (50515.1) or (166012.1) or (55501.1)",0,0,1000,0
"S4T4g","chondroitin 4-sulfotransferase, Golgi apparatus","2 paps[g] + cs_c_d_e_pre1[g]  => 2 h[g] + 2 pap[g] + cs_e_pre2[g] ","",0,0,1000,0
"S4T5g","chondroitin 4-sulfotransferase, Golgi apparatus","paps[g] + cs_e_pre5b[g]  => h[g] + cspg_e[g] + pap[g] ","",0,0,1000,0
"S4T6g","chondroitin 4-sulfotransferase, Golgi apparatus","paps[g] + cs_b_pre4[g]  => h[g] + pap[g] + cs_b_pre5[g] ","(166012.1) or (113189.1) or (50515.1) or (55501.1)",0,0,1000,0
"S4TASE1ly","N-acetylgalactosamine-4-sulfatase, lysosomal","h2o[l] + cs_a[l]  <=> h[l] + so4[l] + cs_a_deg1[l] ","(411.2) or (411.1)",1,-1000,1000,0
"S4TASE2ly","N-acetylgalactosamine-4-sulfatase, lysosomal","h2o[l] + cs_a_deg3[l]  <=> h[l] + so4[l] + cs_a_deg4[l] ","(411.2) or (411.1)",1,-1000,1000,0
"S4TASE3ly","N-acetylgalactosamine-4-sulfatase, lysosomal","h2o[l] + cs_b[l]  <=> h[l] + so4[l] + cs_b_deg1[l] ","(411.1) or (411.2)",1,-1000,1000,0
"S4TASE4ly","N-acetylgalactosamine-4-sulfatase, lysosomal","h2o[l] + cs_e[l]  <=> h[l] + so4[l] + cs_e_deg1[l] ","(411.1) or (411.2)",1,-1000,1000,0
"S4TASE5ly","N-acetylgalactosamine-4-sulfatase, lysosomal","h2o[l] + cs_e_deg4[l]  <=> h[l] + so4[l] + cs_e_deg5[l] ","(411.1) or (411.2)",1,-1000,1000,0
"S6T10g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre22[g] + paps[g]  => h[g] + ksi_pre23[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T11g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre25[g] + paps[g]  => h[g] + ksi_pre26[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T12g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre28[g] + paps[g]  => h[g] + ksi_pre29[g] + pap[g] ","(23563.1) or (9435.1) or (10164.1) or (4166.1) or (23563.2)",0,0,1000,0
"S6T13g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre31[g] + paps[g]  => h[g] + ksi_pre32[g] + pap[g] ","(4166.1) or (10164.1) or (23563.2) or (23563.1) or (9435.1)",0,0,1000,0
"S6T14g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre34[g] + paps[g]  => h[g] + ksi_pre35[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T15g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre36[g] + paps[g]  => h[g] + pap[g] + ksi[g] ","(8534.1) or (9469.1)",0,0,1000,0
"S6T16g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksii_core4_pre5[g] + paps[g]  => h[g] + ksii_core4_pre6[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T17g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksii_core4_pre8[g] + paps[g]  => h[g] + ksii_core4_pre9[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T18g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksii_core4_pre10[g] + paps[g]  => h[g] + pap[g] + ksii_core4[g] ","(8534.1) or (9469.1)",0,0,1000,0
"S6T19g","chondroitin 6-sulfotransferase, Golgi apparatus","2 paps[g] + cs_pre[g]  => 2 h[g] + 2 pap[g] + cs_c_d_e_pre1[g] ","(9469.1) or (56548.1)",0,0,1000,0
"S6T1g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksii_core2_pre5[g] + paps[g]  => h[g] + ksii_core2_pre6[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T20g","chondroitin 6-sulfotransferase, Golgi apparatus","paps[g] + cs_c_pre3[g]  => h[g] + cspg_c[g] + pap[g] ","(9469.1) or (56548.1)",0,0,1000,0
"S6T21g","chondroitin 6-sulfotransferase, Golgi apparatus","paps[g] + cs_d_pre4[g]  => h[g] + pap[g] + cs_d_pre5[g] ","(9469.1) or (56548.1)",0,0,1000,0
"S6T22g","chondroitin 6-sulfotransferase, Golgi apparatus","2 paps[g] + cs_a_b_e_pre1[g]  => 2 h[g] + 2 pap[g] + cs_e_pre2[g] ","(56548.1)",0,0,1000,0
"S6T23g","chondroitin 6-sulfotransferase, Golgi apparatus","paps[g] + cs_e_pre5a[g]  => h[g] + cspg_e[g] + pap[g] ","(56548.1)",0,0,1000,0
"S6T24g","chondroitin 6-sulfotransferase, Golgi apparatus","paps[g] + cs_e_pre4[g]  => h[g] + pap[g] + cs_e_pre5b[g] ","(9469.1) or (56548.1)",0,0,1000,0
"S6T25g","heparan sulfate 6-sulfotransferase, Golgi apparatus","3 paps[g] + hs_pre12[g]  => 3 h[g] + 3 pap[g] + hs_pre13[g] ","(266722.1) or (9394.1) or (90161.2) or (90161.1)",0,0,1000,0
"S6T2g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksii_core2_pre8[g] + paps[g]  => h[g] + ksii_core2_pre9[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T3g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksii_core2_pre10[g] + paps[g]  => h[g] + pap[g] + ksii_core2[g] ","(8534.1) or (9469.1)",0,0,1000,0
"S6T4g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre4[g] + paps[g]  => h[g] + ksi_pre5[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T5g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre7[g] + paps[g]  => h[g] + ksi_pre8[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T6g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre10[g] + paps[g]  => h[g] + ksi_pre11[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T7g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre13[g] + paps[g]  => h[g] + ksi_pre14[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T8g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre16[g] + paps[g]  => h[g] + ksi_pre17[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6T9g","galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus","ksi_pre19[g] + paps[g]  => h[g] + ksi_pre20[g] + pap[g] ","(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)",0,0,1000,0
"S6TASE10ly","galactose-6-sulfate sulfatase, lysosomal","h2o[l] + ksi_deg4[l]  <=> h[l] + so4[l] + ksi_deg5[l] ","(5476.1) and (2720.1) and (2588.1) and (4758.1)",1,-1000,1000,0
"S6TASE11ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg6[l]  <=> h[l] + so4[l] + ksi_deg7[l] ","(2799.1)",1,-1000,1000,0
"S6TASE12ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg9[l]  <=> h[l] + so4[l] + ksi_deg10[l] ","(2799.1)",1,-1000,1000,0
"S6TASE13ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg12[l]  <=> h[l] + so4[l] + ksi_deg13[l] ","(2799.1)",1,-1000,1000,0
"S6TASE14ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg15[l]  <=> h[l] + so4[l] + ksi_deg16[l] ","(2799.1)",1,-1000,1000,0
"S6TASE15ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg18[l]  <=> h[l] + so4[l] + ksi_deg19[l] ","(2799.1)",1,-1000,1000,0
"S6TASE16ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg21[l]  <=> h[l] + so4[l] + ksi_deg22[l] ","(2799.1)",1,-1000,1000,0
"S6TASE17ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg24[l]  <=> h[l] + so4[l] + ksi_deg25[l] ","(2799.1)",1,-1000,1000,0
"S6TASE18ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg27[l]  <=> h[l] + so4[l] + ksi_deg28[l] ","(2799.1)",1,-1000,1000,0
"S6TASE19ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg30[l]  <=> h[l] + so4[l] + ksi_deg31[l] ","(2799.1)",1,-1000,1000,0
"S6TASE1ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + hs[l]  <=> h[l] + so4[l] + hs_deg1[l] ","(2799.1)",1,-1000,1000,0
"S6TASE20ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg33[l]  <=> h[l] + so4[l] + ksi_deg34[l] ","(2799.1)",1,-1000,1000,0
"S6TASE21ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksi_deg36[l]  <=> h[l] + so4[l] + ksi_deg37[l] ","(2799.1)",1,-1000,1000,0
"S6TASE22ly","galactose-6-sulfate sulfatase, lysosomal","h2o[l] + ksii_core2_deg1[l]  <=> h[l] + so4[l] + ksii_core2_deg2[l] ","(5476.1) and (2720.1) and (2588.1) and (4758.1)",1,-1000,1000,0
"S6TASE23ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksii_core2_deg3[l]  <=> h[l] + so4[l] + ksii_core2_deg4[l] ","(2799.1)",1,-1000,1000,0
"S6TASE24ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksii_core2_deg6[l]  <=> h[l] + so4[l] + ksii_core2_deg7[l] ","(2799.1)",1,-1000,1000,0
"S6TASE25ly","galactose-6-sulfate sulfatase, lysosomal","h2o[l] + ksii_core4_deg1[l]  <=> h[l] + so4[l] + ksii_core4_deg2[l] ","(5476.1) and (2720.1) and (2588.1) and (4758.1)",1,-1000,1000,0
"S6TASE26ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + ksii_core4_deg3[l]  <=> h[l] + so4[l] + ksii_core4_deg4[l] ","(2799.1)",1,-1000,1000,0
"S6TASE2ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + hs_deg5[l]  <=> h[l] + so4[l] + hs_deg6[l] ","(2799.1)",1,-1000,1000,0
"S6TASE3ly","N-acetylglucosamine-6-sulfatase, lysosomal","h2o[l] + hs_deg11[l]  <=> h[l] + so4[l] + hs_deg12[l] ","(2799.1)",1,-1000,1000,0
"S6TASE4ly","N-acetylgalactosamine-6-sulfatase, lysosomal","h2o[l] + cs_c[l]  <=> h[l] + so4[l] + cs_c_deg1[l] ","(5476.1) and (2720.1) and (2588.1) and (4758.1)",1,-1000,1000,0
"S6TASE5ly","N-acetylgalactosamine-6-sulfatase, lysosomal","h2o[l] + cs_c_deg3[l]  <=> h[l] + so4[l] + cs_c_deg4[l] ","(5476.1) and (2720.1) and (2588.1) and (4758.1)",1,-1000,1000,0
"S6TASE6ly","N-acetylgalactosamine-6-sulfatase, lysosomal","h2o[l] + cs_d[l]  <=> h[l] + so4[l] + cs_d_deg1[l] ","(5476.1) and (2720.1) and (2588.1) and (4758.1)",1,-1000,1000,0
"S6TASE7ly","N-acetylgalactosamine-6-sulfatase, lysosomal","h2o[l] + cs_d_deg4[l]  <=> h[l] + so4[l] + cs_d_deg5[l] ","(5476.1) and (2720.1) and (2588.1) and (4758.1)",1,-1000,1000,0
"S6TASE8ly","N-acetylgalactosamine-6-sulfatase, lysosomal","h2o[l] + cs_e_deg1[l]  <=> h[l] + so4[l] + cs_e_deg2[l] ","(5476.1) and (2720.1) and (2588.1) and (4758.1)",1,-1000,1000,0
"S6TASE9ly","N-acetylgalactosamine-6-sulfatase, lysosomal","h2o[l] + cs_e_deg5[l]  <=> h[l] + so4[l] + cs_e_deg6[l] ","(5476.1) and (2720.1) and (2588.1) and (4758.1)",1,-1000,1000,0
"SACCD3m","saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial","h[m] + nadph[m] + akg[m] + lys_L[m]  => h2o[m] + nadp[m] + saccrp_L[m] ","10157.1",0,0,1000,0
"SACCD4m","saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial","h2o[m] + nadp[m] + saccrp_L[m]  => h[m] + nadph[m] + glu_L[m] + L2aadp6sa[m] ","(10157.1)",0,0,1000,0
"SADT","sulfate adenylyltransferase","atp[c] + h[c] + so4[c]  => ppi[c] + aps[c] ","(9060.1) or (9061.1)",0,0,1000,0
"SALMCOM","S-Adenosyl-L-methionine:catechol O-methyltransferase","amet[c] + nrpphr[c]  => h[c] + ahcys[c] + normete_L[c] ","(1312.1) or (118881.1) or (1312.2)",0,0,1000,0
"SALMCOM2","S-Adenosyl-L-methionine:catechol O-methyltransferase","amet[c] + adrnl[c]  => h[c] + ahcys[c] + mepi[c] ","(118881.1)",0,0,1000,0
"SAMHISTA","S-Adenosyl-L-methionine:histamine N-tele-methyltransferase","amet[c] + hista[c]  => h[c] + ahcys[c] + mhista[c] ","(3176.1)",0,0,1000,0
"SARCOXp","sarcosine oxidase, peroxisomal","o2[x] + h2o[x] + sarcs[x]  => h2o2[x] + gly[x] + fald[x] ","(51268.1)",0,0,1000,0
"SARCStex","Sarcosine transport (extracellular to cytosol)","sarcs[e]  => sarcs[c] ","",0,0,1000,0
"SARCStm","Sarcosine transport (mitochondrial)","sarcs[c]  => sarcs[m] ","",0,0,1000,0
"SARCStp","Sarcosine transport (peroxisomal)","sarcs[c]  => sarcs[x] ","",0,0,1000,0
"SARDHm","Sarcosine dehydrogenase (m)","fad[m] + sarcs[m] + thf[m]  => fadh2[m] + gly[m] + mlthf[m] ","(1757.1)",0,0,1000,0
"SBPP1er","sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase), endoplasmic reticulum","h2o[r] + sph1p[r]  => pi[r] + sphgn[r] ","(81537.1)",0,0,1000,0
"SBPP3er","sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase), endoplasmic reticulum","h2o[r] + sphs1p[r]  => pi[r] + sphings[r] ","(81537.1)",0,0,1000,0
"SBTD_D2","D-sorbitol dehydrogenase (D-fructose producing)","nad[c] + sbt_D[c]  => h[c] + nadh[c] + fru[c] ","(6652.1)",0,0,1000,0
"SBTR","D-sorbitol reductase","h[c] + nadph[c] + glc_D[c]  => nadp[c] + sbt_D[c] ","(8574.1) or (10327.1) or (231.1) or (10327.2)",0,0,1000,0
"SCP21x","Sterol carrier protein 2","phytcoa[c]  <=> phytcoa[x] ","(6342.1)",1,-1000,1000,0
"SCP22x","Sterol carrier protein 2","dmnoncoa[c]  <=> dmnoncoa[x] ","(6342.1)",1,-1000,1000,0
